step, train_loss_step, train_metric_step
48,1.7513642311096191,9.624648094177246
49,1.7974210977554321,9.478628158569336
50,1.7207059860229492,9.76955795288086
51,1.6666508913040161,9.839237213134766
52,1.7514301538467407,9.752351760864258
53,1.8201873302459717,9.901239395141602
54,1.8110336065292358,9.661908149719238
55,1.7681117057800293,9.890384674072266
56,1.809824824333191,10.000691413879395
57,1.8241703510284424,9.581710815429688
58,1.7203459739685059,9.698676109313965
59,1.8238698244094849,9.125692367553711
60,1.9288995265960693,9.639073371887207
61,1.7389545440673828,9.504738807678223
62,1.7726528644561768,9.677216529846191
63,1.931806206703186,9.684746742248535
64,1.8293161392211914,9.654990196228027
65,1.7196829319000244,9.76388168334961
66,1.7515859603881836,9.785385131835938
67,1.8320616483688354,10.046782493591309
68,1.9051721096038818,9.56792163848877
69,1.8074257373809814,9.69638442993164
70,1.8277647495269775,9.475638389587402
71,1.7407219409942627,9.805366516113281
72,1.803863286972046,9.898653984069824
73,1.6658103466033936,9.470094680786133
74,1.7925264835357666,10.04161262512207
75,1.8686190843582153,9.79626750946045
76,1.8256975412368774,9.752097129821777
77,1.822406530380249,10.076725959777832
78,1.8596298694610596,9.530229568481445
79,1.7697479724884033,9.521042823791504
80,1.7630852460861206,9.365830421447754
81,1.7911484241485596,9.266186714172363
82,1.784685492515564,9.87255573272705
83,1.7465884685516357,9.97490119934082
84,1.9305624961853027,9.84895133972168
85,1.8375766277313232,9.718853950500488
86,1.928231120109558,9.456192016601562
87,1.8749489784240723,9.853813171386719
88,1.8217132091522217,9.118760108947754
89,1.851876139640808,9.49312973022461
90,1.7134997844696045,9.76396656036377
91,1.8340816497802734,9.069316864013672
92,1.8858689069747925,9.404043197631836
93,1.8309376239776611,9.525935173034668
94,1.7691072225570679,9.68877124786377
95,1.84475576877594,9.596386909484863
96,1.827568769454956,9.709251403808594
97,1.8179540634155273,9.315890312194824
98,1.9322049617767334,9.138749122619629
99,1.8748044967651367,9.145834922790527
100,1.709524154663086,9.85830020904541
101,1.7617756128311157,9.673704147338867
102,1.802842140197754,9.800348281860352
103,1.6674796342849731,10.023870468139648
104,1.9321000576019287,9.86380386352539
105,1.8117401599884033,9.68012523651123
106,1.7778081893920898,9.377167701721191
107,1.8440148830413818,9.603105545043945
108,1.9258806705474854,9.58436107635498
109,1.7791354656219482,9.541547775268555
110,1.7822177410125732,9.410979270935059
111,1.783361792564392,9.498939514160156
1,1.6859471797943115,9.763636589050293
2,1.8380202054977417,9.898031234741211
3,1.7385368347167969,10.043378829956055
4,1.7943410873413086,9.660341262817383
5,1.7307707071304321,9.885058403015137
6,1.935130000114441,9.757457733154297
7,1.787045955657959,9.431880950927734
8,1.7183160781860352,9.728891372680664
9,1.745760440826416,10.102594375610352
10,1.7180116176605225,9.879666328430176
11,1.6737678050994873,9.952967643737793
12,1.8740017414093018,9.747252464294434
13,1.6863757371902466,9.709750175476074
14,1.842702865600586,9.685672760009766
15,1.8074440956115723,9.34123706817627
16,1.7066372632980347,9.59886360168457
17,1.735805630683899,9.652094841003418
18,1.8102883100509644,9.807920455932617
19,1.8329756259918213,9.830635070800781
20,1.796252965927124,9.668495178222656
21,1.764324426651001,9.654644966125488
22,1.7922693490982056,9.720234870910645
23,2.008554458618164,9.420527458190918
24,1.7522298097610474,9.405499458312988
25,1.820675253868103,9.438360214233398
26,1.8716025352478027,9.237835884094238
27,1.895134687423706,9.796314239501953
28,1.9918506145477295,9.316420555114746
29,1.7436636686325073,9.68532657623291
30,1.871700406074524,9.461586952209473
31,1.7921777963638306,9.809883117675781
32,1.769579291343689,9.718600273132324
33,1.7005749940872192,9.806733131408691
34,1.7916237115859985,9.802489280700684
35,1.7161579132080078,9.440635681152344
36,1.911063313484192,9.630163192749023
37,1.6824666261672974,9.998591423034668
38,1.9318372011184692,9.664545059204102
39,1.777517557144165,9.590423583984375
40,1.6741842031478882,9.486090660095215
41,1.7526119947433472,9.374725341796875
42,1.7279231548309326,9.712146759033203
43,1.7317906618118286,9.714064598083496
44,1.8482811450958252,9.551356315612793
45,1.736662745475769,9.291116714477539
46,1.8012609481811523,9.706482887268066
47,1.859161615371704,9.88895320892334
48,1.930848479270935,9.602949142456055
49,1.7296134233474731,9.469362258911133
50,1.8093584775924683,9.592146873474121
51,1.8429152965545654,10.027985572814941
52,1.8523449897766113,9.734538078308105
53,1.8085943460464478,9.74282169342041
54,1.7548216581344604,9.608467102050781
55,1.817243218421936,9.773783683776855
56,1.8062974214553833,9.704283714294434
57,1.760739803314209,9.48646068572998
58,1.76107656955719,9.732465744018555
59,1.7289243936538696,9.751856803894043
60,1.7091846466064453,10.046468734741211
61,1.80592679977417,9.788287162780762
62,1.716884970664978,10.292070388793945
63,1.8845410346984863,9.29810619354248
64,1.7170689105987549,9.689525604248047
65,1.9058555364608765,9.607070922851562
66,1.803849458694458,9.803899765014648
67,1.791341781616211,9.465024948120117
68,1.8122870922088623,9.65284252166748
69,1.7348346710205078,9.898407936096191
70,1.7531845569610596,9.702638626098633
71,1.8167777061462402,10.27553653717041
72,1.7764686346054077,9.703390121459961
73,1.8133046627044678,9.695746421813965
74,1.822952389717102,9.84267520904541
75,1.7834502458572388,9.874411582946777
76,1.9151768684387207,9.183517456054688
77,1.8068490028381348,9.543047904968262
78,1.7658215761184692,9.935866355895996
79,1.8612632751464844,9.178072929382324
80,1.9920628070831299,9.089431762695312
81,1.876651406288147,9.48621940612793
82,1.946176290512085,9.366850852966309
83,1.7719734907150269,9.524873733520508
84,1.8740525245666504,9.51363468170166
85,1.7587190866470337,9.67506217956543
86,1.769564151763916,10.032992362976074
87,1.8524452447891235,9.875643730163574
88,1.714237928390503,10.435989379882812
89,1.9524770975112915,9.909998893737793
90,1.813035011291504,9.553743362426758
91,1.673011064529419,10.006590843200684
92,1.729123830795288,10.11944580078125
93,1.8780794143676758,9.331872940063477
94,1.8658479452133179,9.378074645996094
95,1.9151477813720703,9.272469520568848
96,1.767335295677185,9.679753303527832
97,1.7602723836898804,10.224507331848145
98,1.9025743007659912,9.441761016845703
99,1.7852617502212524,9.600555419921875
100,1.803004264831543,9.632759094238281
101,1.8745861053466797,9.28600788116455
102,1.777382731437683,9.901453971862793
103,1.7406362295150757,10.151082992553711
104,1.7281078100204468,9.695907592773438
105,1.8119797706604004,9.670305252075195
106,1.7639119625091553,9.730538368225098
107,1.8683440685272217,9.65625286102295
108,1.8722015619277954,9.867807388305664
109,1.9145843982696533,9.761808395385742
110,1.7903071641921997,9.370550155639648
111,1.8886449337005615,9.873360633850098
1,1.7989554405212402,9.582676887512207
2,1.8458789587020874,9.19282341003418
3,1.7075879573822021,10.143111228942871
4,1.882712960243225,9.359052658081055
5,1.688159465789795,9.930154800415039
6,1.7248950004577637,9.907735824584961
7,1.8086183071136475,9.661382675170898
8,1.809748888015747,9.655839920043945
9,1.8356306552886963,9.651264190673828
10,1.7275398969650269,9.82839298248291
11,1.7541552782058716,9.564496994018555
12,1.853387713432312,9.505215644836426
13,1.782538890838623,9.945310592651367
14,1.8631633520126343,9.956859588623047
15,1.8131548166275024,9.148441314697266
16,1.8222029209136963,9.798587799072266
17,1.7173904180526733,9.780572891235352
18,1.7967302799224854,9.879992485046387
19,1.8252685070037842,9.51809310913086
20,1.8240102529525757,9.498181343078613
21,1.7683982849121094,9.235503196716309
22,1.7826464176177979,9.891149520874023
23,1.8900705575942993,9.468539237976074
24,1.7559618949890137,9.730278015136719
25,1.7785907983779907,9.936657905578613
26,1.9127918481826782,9.851648330688477
27,1.9223214387893677,9.253863334655762
28,1.7450950145721436,9.814697265625
29,1.7203516960144043,9.94105339050293
30,1.722792625427246,9.8764066696167
31,1.7561882734298706,9.640202522277832
32,1.7853752374649048,9.972865104675293
33,1.7778432369232178,9.937643051147461
34,1.7953219413757324,9.78602409362793
35,1.7544689178466797,9.833113670349121
36,1.8999714851379395,9.843274116516113
37,1.8270725011825562,9.662384033203125
38,1.7019007205963135,9.738991737365723
39,1.8745553493499756,9.429768562316895
40,1.7110309600830078,9.863309860229492
41,1.7866973876953125,9.62674331665039
42,1.7404284477233887,9.706928253173828
43,1.8312458992004395,9.372459411621094
44,1.79690420627594,10.035713195800781
45,1.9558110237121582,9.553914070129395
46,1.8167266845703125,9.764114379882812
47,1.7409988641738892,9.722268104553223
48,1.8394871950149536,9.06876277923584
49,1.7558685541152954,9.485344886779785
50,1.892761468887329,9.573801040649414
51,1.8787956237792969,9.431766510009766
52,1.8298102617263794,10.136747360229492
53,1.8594692945480347,9.968768119812012
54,1.8108800649642944,9.577829360961914
55,1.728929042816162,9.539937019348145
56,1.6710941791534424,9.660856246948242
57,1.8223201036453247,9.41935920715332
58,1.8071564435958862,9.802858352661133
59,1.7066161632537842,9.612606048583984
60,1.8258715867996216,9.923786163330078
61,1.779988408088684,9.584423065185547
62,1.9318654537200928,9.140399932861328
63,1.8777685165405273,9.35094165802002
64,1.6272014379501343,9.521183013916016
65,1.8114492893218994,9.860865592956543
66,1.7796076536178589,9.93513298034668
67,1.7923719882965088,10.001672744750977
68,1.769394874572754,9.725858688354492
69,1.7234134674072266,9.834391593933105
70,1.9129629135131836,9.424504280090332
71,1.6780046224594116,9.993022918701172
72,1.777192234992981,9.916988372802734
73,1.838053822517395,9.805560111999512
74,1.7865445613861084,9.814862251281738
75,1.8249002695083618,9.820075035095215
76,1.7159380912780762,10.438621520996094
77,1.7917442321777344,9.910229682922363
78,1.745137095451355,9.86825942993164
79,1.7724738121032715,9.817651748657227
80,1.7526133060455322,9.73585319519043
81,1.7653521299362183,9.5823392868042
82,1.7829114198684692,9.789084434509277
83,1.8539478778839111,9.913429260253906
84,1.787545084953308,10.005989074707031
85,1.7719755172729492,10.048437118530273
86,1.9360929727554321,9.615692138671875
87,1.705199956893921,10.109424591064453
88,1.754581093788147,10.166586875915527
89,1.7015761137008667,9.71238899230957
90,1.783451795578003,9.760381698608398
91,1.7334064245224,9.638561248779297
92,1.6447480916976929,9.86764144897461
93,1.7440791130065918,9.561497688293457
94,1.8655290603637695,9.660840034484863
95,1.7825379371643066,9.777472496032715
96,1.6961082220077515,10.354743003845215
97,1.8240184783935547,9.407146453857422
98,1.7385454177856445,9.859254837036133
99,1.9867349863052368,9.513572692871094
100,1.8660197257995605,9.58866024017334
101,1.8224341869354248,9.865653991699219
102,1.8457136154174805,9.47374153137207
103,1.8200106620788574,9.358774185180664
104,1.713239312171936,9.737201690673828
105,1.7482688426971436,9.859439849853516
106,1.725749135017395,9.501131057739258
107,1.8416922092437744,9.262528419494629
108,1.722290277481079,9.838311195373535
109,1.841679334640503,9.944429397583008
110,1.7573444843292236,9.747726440429688
111,1.707352876663208,10.021879196166992
1,1.8490281105041504,10.004265785217285
2,1.7839926481246948,10.301118850708008
3,1.8607887029647827,10.097872734069824
4,1.7817940711975098,9.780928611755371
5,1.9024531841278076,9.552088737487793
6,1.802966594696045,9.723297119140625
7,1.8718451261520386,9.517263412475586
8,1.7982416152954102,9.695693969726562
9,1.7926905155181885,9.20758056640625
10,1.8111276626586914,9.557744979858398
11,1.8364938497543335,9.710680961608887
12,1.8217506408691406,10.027268409729004
13,1.842178225517273,9.924087524414062
14,1.8402069807052612,9.929285049438477
15,1.8443286418914795,9.81379508972168
16,1.8022440671920776,9.749628067016602
17,1.7776238918304443,9.628617286682129
18,1.688451886177063,9.82967758178711
19,1.7091803550720215,9.68202018737793
20,1.8424243927001953,9.364181518554688
21,1.7991559505462646,10.071626663208008
22,1.8083184957504272,9.940975189208984
23,1.729173183441162,10.196551322937012
24,1.856024980545044,10.189126014709473
25,1.8407388925552368,9.92160701751709
26,1.8916891813278198,9.842869758605957
27,1.8238595724105835,9.415618896484375
28,1.9026613235473633,9.485651969909668
29,1.7957453727722168,9.453814506530762
30,1.8256155252456665,9.496798515319824
31,1.8927794694900513,9.70583438873291
32,1.7198325395584106,10.08680534362793
33,1.7980557680130005,9.406139373779297
34,1.8625762462615967,9.322137832641602
35,1.7297253608703613,9.773757934570312
36,1.81166410446167,9.665549278259277
37,1.7159136533737183,10.52463436126709
38,1.7606240510940552,9.922257423400879
39,1.7705490589141846,9.839773178100586
40,1.7890702486038208,10.121919631958008
41,1.6871553659439087,10.195868492126465
42,1.7824575901031494,9.704773902893066
43,1.7477370500564575,9.439453125
44,1.8648042678833008,9.36369514465332
45,1.7026571035385132,9.473383903503418
46,1.73142671585083,10.166831970214844
47,1.855207920074463,9.6069974899292
48,1.778724193572998,10.121406555175781
49,1.760780930519104,10.480244636535645
50,1.7816442251205444,9.995254516601562
51,1.754019856452942,9.996235847473145
52,1.7916990518569946,9.480620384216309
53,1.7999576330184937,9.501112937927246
54,1.7706562280654907,10.478575706481934
55,1.9042699337005615,9.799544334411621
56,1.7722376585006714,9.76384162902832
57,1.7722728252410889,9.89065933227539
58,1.8693493604660034,9.475289344787598
59,1.6340608596801758,9.792428016662598
60,1.8093796968460083,9.361302375793457
61,1.8570295572280884,10.104582786560059
62,1.7645901441574097,10.007438659667969
63,1.7628452777862549,9.547605514526367
64,1.8033217191696167,9.817334175109863
65,1.7902334928512573,9.420677185058594
66,1.7820976972579956,9.121769905090332
67,1.7313575744628906,9.903511047363281
68,1.7836650609970093,10.17098331451416
69,1.8180413246154785,9.686838150024414
70,1.7660925388336182,10.429064750671387
71,1.8357259035110474,9.80486011505127
72,1.7562932968139648,10.164648056030273
73,1.7192127704620361,9.970932006835938
74,1.6529284715652466,10.018776893615723
75,1.7500827312469482,10.267698287963867
76,1.8424301147460938,9.946075439453125
77,1.7749111652374268,10.019911766052246
78,1.7729214429855347,9.835393905639648
79,1.8179723024368286,9.838430404663086
80,1.674004316329956,10.013412475585938
81,1.779503345489502,10.265966415405273
82,1.9454587697982788,9.568659782409668
83,1.690186619758606,9.467826843261719
84,1.707786202430725,10.232247352600098
85,1.770584225654602,9.635164260864258
86,1.7414263486862183,10.150469779968262
87,1.835556983947754,10.267083168029785
88,1.8008562326431274,9.25424575805664
89,1.7355270385742188,10.696112632751465
90,1.9322586059570312,9.597397804260254
91,1.6798059940338135,10.329995155334473
92,1.7491412162780762,10.000277519226074
93,1.7600902318954468,9.67679500579834
94,1.7954000234603882,10.142728805541992
95,1.6957074403762817,10.050222396850586
96,1.8105860948562622,10.177078247070312
97,1.8549137115478516,10.056841850280762
98,1.6352976560592651,10.170655250549316
99,1.7752151489257812,9.851733207702637
100,1.8182226419448853,10.139759063720703
101,1.803820252418518,9.979436874389648
102,1.7325167655944824,9.672140121459961
103,1.8277455568313599,8.870906829833984
104,1.6189014911651611,9.704381942749023
105,1.7611842155456543,10.17517375946045
106,1.8570022583007812,10.235441207885742
107,1.6967867612838745,9.896594047546387
108,1.8065195083618164,10.082563400268555
109,1.6557313203811646,9.802157402038574
110,1.7473464012145996,10.093615531921387
111,1.7687326669692993,9.903703689575195
1,1.8633077144622803,9.703725814819336
2,1.8205817937850952,10.328108787536621
3,1.821759819984436,9.67465877532959
4,1.7504382133483887,10.052682876586914
5,1.6669739484786987,10.460970878601074
6,1.837730884552002,10.334088325500488
7,1.7291985750198364,10.005537986755371
8,1.8305132389068604,10.180981636047363
9,1.8002947568893433,9.669557571411133
10,1.7862128019332886,9.993888854980469
11,1.7404773235321045,10.42155647277832
12,1.7143540382385254,9.701787948608398
13,1.8893059492111206,9.57015323638916
14,1.6887271404266357,10.042896270751953
15,1.7811665534973145,10.066534042358398
16,1.7965036630630493,9.644111633300781
17,1.7460248470306396,10.146456718444824
18,1.7989165782928467,9.593363761901855
19,1.8059297800064087,10.236510276794434
20,1.7848058938980103,10.349089622497559
21,1.8663380146026611,9.900602340698242
22,1.6621747016906738,10.119174003601074
23,1.7775428295135498,9.78786849975586
24,1.7862586975097656,9.738043785095215
25,1.795639157295227,10.191351890563965
26,1.7728734016418457,9.71272087097168
27,1.7901461124420166,9.97762393951416
28,1.7238267660140991,10.272882461547852
29,1.7426376342773438,10.251568794250488
30,1.8552240133285522,9.926633834838867
31,1.6898219585418701,9.985235214233398
32,1.8636839389801025,9.291773796081543
33,1.7546406984329224,9.77894401550293
34,1.6914571523666382,10.019201278686523
35,1.8219863176345825,9.658761978149414
36,1.7796605825424194,9.637186050415039
37,1.7325536012649536,9.845905303955078
38,1.6531609296798706,9.62646484375
39,1.7582589387893677,9.8016357421875
40,1.8090485334396362,9.638167381286621
41,1.5697368383407593,9.902059555053711
42,1.8247135877609253,9.940408706665039
43,1.8704559803009033,9.845070838928223
44,1.7524861097335815,9.820775985717773
45,1.8027513027191162,9.724255561828613
46,1.7723087072372437,9.827908515930176
47,1.6950005292892456,10.293661117553711
48,1.770909309387207,9.531596183776855
49,1.7643167972564697,9.965057373046875
50,1.7651838064193726,10.143298149108887
51,1.7067790031433105,9.513467788696289
52,1.9055140018463135,10.085077285766602
53,1.6496623754501343,9.878190994262695
54,1.7646564245224,9.752838134765625
55,1.7110849618911743,10.457921981811523
56,1.9110798835754395,9.857413291931152
57,1.7148785591125488,10.256745338439941
58,1.7987252473831177,10.068242073059082
59,1.8708990812301636,9.390337944030762
60,1.7777585983276367,9.633601188659668
61,1.7752937078475952,10.098102569580078
62,1.7241746187210083,9.612546920776367
63,1.7697190046310425,10.37425422668457
64,1.9207563400268555,9.664957046508789
65,1.7005748748779297,10.342264175415039
66,1.8801240921020508,10.06368637084961
67,1.7784984111785889,9.918123245239258
68,1.8290430307388306,9.869513511657715
69,1.8759523630142212,9.424051284790039
70,1.8155032396316528,9.817785263061523
71,1.8957737684249878,9.187372207641602
72,1.7445534467697144,10.354248046875
73,1.728102684020996,9.84694766998291
74,1.7026652097702026,10.20444107055664
75,1.735028862953186,10.243383407592773
76,1.8595017194747925,10.296561241149902
77,1.8130866289138794,10.142532348632812
78,1.8700593709945679,9.561659812927246
79,1.765110731124878,10.015716552734375
80,1.766251564025879,10.019736289978027
81,1.77323317527771,9.667756080627441
82,1.6739799976348877,10.116439819335938
83,1.855228066444397,9.155464172363281
84,1.772109866142273,10.046009063720703
85,1.6353185176849365,9.927345275878906
86,1.728642463684082,9.707747459411621
87,1.7319532632827759,10.503727912902832
88,1.692136287689209,9.794515609741211
89,1.7105393409729004,9.720762252807617
90,1.6282780170440674,10.599084854125977
91,1.7923939228057861,9.987573623657227
92,1.7177367210388184,10.678412437438965
93,1.8315430879592896,10.41147232055664
94,1.7199065685272217,10.041275978088379
95,1.8217155933380127,9.878517150878906
96,1.8523417711257935,9.82122802734375
97,1.736555576324463,9.977803230285645
98,1.6622949838638306,9.384872436523438
99,1.8363500833511353,9.686264038085938
100,1.933303952217102,9.358833312988281
101,1.674675464630127,10.185152053833008
102,1.8230514526367188,10.211195945739746
103,1.8437755107879639,9.4852294921875
104,1.8309839963912964,9.55315113067627
105,1.7729665040969849,9.77235221862793
106,1.8713598251342773,9.57275104522705
107,1.688785195350647,10.009992599487305
108,1.7941787242889404,9.551535606384277
109,1.725459337234497,10.069629669189453
110,1.751157283782959,10.231351852416992
111,1.849569320678711,9.864493370056152
1,1.9123550653457642,9.561270713806152
2,1.784669280052185,9.661966323852539
3,1.7417457103729248,9.811172485351562
4,1.7635773420333862,9.72813892364502
5,1.8203357458114624,9.790103912353516
6,1.7289079427719116,9.454668045043945
7,1.864564299583435,9.919811248779297
8,1.7738991975784302,10.15921688079834
9,1.8135569095611572,9.842580795288086
10,1.9079533815383911,9.882850646972656
11,1.6867172718048096,10.124923706054688
12,1.7293832302093506,9.498125076293945
13,1.8556652069091797,9.74770736694336
14,1.7586420774459839,9.90468978881836
15,1.752766489982605,9.761749267578125
16,1.7607674598693848,9.600208282470703
17,1.8988410234451294,10.051554679870605
18,1.798689842224121,9.779152870178223
19,1.9492249488830566,9.788797378540039
20,1.7129241228103638,9.758960723876953
21,1.6968975067138672,10.59562873840332
22,1.7724941968917847,9.309356689453125
23,1.732476830482483,10.309202194213867
24,1.794870138168335,9.901217460632324
25,1.7225219011306763,9.984904289245605
26,1.8256317377090454,9.470382690429688
27,1.7732378244400024,10.062712669372559
28,1.8808836936950684,9.766097068786621
29,1.925195574760437,9.824493408203125
30,1.7510541677474976,10.276044845581055
31,1.6968759298324585,10.07011890411377
32,1.777638554573059,10.183524131774902
33,1.7582824230194092,10.445929527282715
34,1.7370437383651733,9.897119522094727
35,1.7244460582733154,10.3414306640625
36,1.6546403169631958,9.893001556396484
37,1.7976610660552979,10.147231101989746
38,1.736884355545044,10.282027244567871
39,1.9272630214691162,9.55144214630127
40,1.7200183868408203,9.99240779876709
41,1.850416660308838,9.737125396728516
42,1.7326252460479736,9.913675308227539
43,1.7872391939163208,9.57008171081543
44,1.8414417505264282,9.998693466186523
45,1.7657606601715088,9.53520679473877
46,1.729731798171997,9.897945404052734
47,1.8404738903045654,9.995662689208984
48,1.9054604768753052,9.676589012145996
49,1.8177279233932495,10.241093635559082
50,1.7232638597488403,9.986711502075195
51,1.8298920392990112,10.01030158996582
52,1.8540849685668945,9.22933292388916
53,1.7537814378738403,10.143232345581055
54,1.708006739616394,9.758463859558105
55,1.7616026401519775,9.61503791809082
56,1.6456009149551392,9.542792320251465
57,1.7885135412216187,10.029863357543945
58,1.8587924242019653,9.309431076049805
59,1.8247976303100586,10.052068710327148
60,1.6598548889160156,9.929858207702637
61,1.8930734395980835,9.8375244140625
62,1.7293561697006226,10.267790794372559
63,1.7424384355545044,10.378559112548828
64,1.8904223442077637,9.952899932861328
65,1.8410968780517578,10.004222869873047
66,1.7129621505737305,10.192687034606934
67,1.8023771047592163,9.629270553588867
68,1.7744227647781372,9.218039512634277
69,1.741563081741333,9.566142082214355
70,1.7237461805343628,9.695042610168457
71,1.8725507259368896,9.264921188354492
72,1.73101806640625,9.657060623168945
73,1.7421305179595947,10.174409866333008
74,1.755497932434082,9.967820167541504
75,1.8002827167510986,10.37828540802002
76,1.6917506456375122,9.89250373840332
77,1.7952373027801514,10.010724067687988
78,1.8033647537231445,9.633034706115723
79,1.6523828506469727,9.80432415008545
80,1.8459948301315308,9.70711898803711
81,1.824015736579895,10.53848648071289
82,1.7434343099594116,10.053847312927246
83,1.7727552652359009,9.759403228759766
84,1.8129379749298096,10.096002578735352
85,1.8206647634506226,9.701177597045898
86,1.6866812705993652,10.234162330627441
87,1.7712723016738892,9.974841117858887
88,1.9280556440353394,9.566082000732422
89,1.7139570713043213,9.464189529418945
90,1.7549198865890503,9.873102188110352
91,1.7327982187271118,10.375235557556152
92,1.7129000425338745,10.479790687561035
93,1.788301706314087,10.168434143066406
94,1.8102344274520874,10.145545959472656
95,1.7469117641448975,9.86057186126709
96,1.7288731336593628,10.207261085510254
97,1.8747550249099731,9.741165161132812
98,1.8481247425079346,9.800826072692871
99,1.8037737607955933,9.597647666931152
100,1.7609872817993164,9.535365104675293
101,1.849778175354004,10.145486831665039
102,1.8416802883148193,9.914935111999512
103,1.7730391025543213,9.157936096191406
104,1.7158806324005127,10.514259338378906
105,1.6556696891784668,10.543987274169922
106,1.802332878112793,9.7147855758667
107,1.8533005714416504,9.426339149475098
108,1.8423558473587036,9.39318561553955
109,1.8312664031982422,9.729353904724121
110,1.7934964895248413,9.876076698303223
111,1.730612874031067,10.382035255432129
1,1.7299600839614868,10.33879280090332
2,1.6379915475845337,10.054662704467773
3,1.7515472173690796,10.807393074035645
4,1.6923682689666748,10.30512523651123
5,1.8401978015899658,9.871103286743164
6,1.7558938264846802,9.292959213256836
7,1.8619083166122437,9.307251930236816
8,1.7447171211242676,9.757190704345703
9,1.8125711679458618,9.627265930175781
10,1.7616958618164062,9.618391036987305
11,1.669065237045288,10.436755180358887
12,1.8192152976989746,10.347304344177246
13,1.8621182441711426,9.90319538116455
14,1.846036434173584,9.766081809997559
15,1.8925172090530396,9.507047653198242
16,1.8227280378341675,9.400474548339844
17,1.7805441617965698,9.492155075073242
18,1.6290360689163208,9.744583129882812
19,1.815069317817688,9.320826530456543
20,1.7517366409301758,9.86498737335205
21,1.7502679824829102,10.015045166015625
22,1.7694393396377563,10.150876998901367
23,1.761300802230835,10.302297592163086
24,1.7314276695251465,10.937734603881836
25,1.670681357383728,10.216399192810059
26,1.8554697036743164,9.664962768554688
27,1.8646178245544434,9.474658966064453
28,1.7665561437606812,9.103168487548828
29,1.7592483758926392,9.874671936035156
30,1.7760943174362183,9.883337020874023
31,1.9087282419204712,9.824470520019531
32,1.657172679901123,10.305864334106445
33,1.8363037109375,9.548812866210938
34,1.7450892925262451,9.974379539489746
35,1.7177659273147583,10.059516906738281
36,1.768627405166626,9.94897747039795
37,1.8281145095825195,10.056476593017578
38,1.684708833694458,10.101934432983398
39,1.683641791343689,10.368502616882324
40,1.7168666124343872,10.021276473999023
41,1.7388856410980225,10.30824089050293
42,1.6915072202682495,10.021050453186035
43,1.70877206325531,9.950428009033203
44,1.701846957206726,10.585269927978516
45,1.776546597480774,10.078763961791992
46,1.739754557609558,10.48721981048584
47,1.8064168691635132,10.345982551574707
48,1.831180453300476,9.449775695800781
49,1.6524380445480347,10.059593200683594
50,1.7811474800109863,9.469259262084961
51,1.7149803638458252,9.90235710144043
52,1.793820858001709,9.775803565979004
53,1.7383676767349243,10.150662422180176
54,1.8102390766143799,10.15981674194336
55,1.730371356010437,10.08065414428711
56,1.7227833271026611,9.863004684448242
57,1.6892390251159668,10.285539627075195
58,1.6367498636245728,9.756939888000488
59,1.8145782947540283,9.709565162658691
60,1.774170160293579,9.646881103515625
61,1.7177187204360962,10.16298770904541
62,1.7598025798797607,10.460319519042969
63,1.6417224407196045,9.72602367401123
64,1.7782256603240967,9.938740730285645
65,1.8080717325210571,10.17619800567627
66,1.7897567749023438,10.05571460723877
67,1.6878701448440552,9.733575820922852
68,1.658406138420105,9.756091117858887
69,1.7848408222198486,9.319581031799316
70,1.7375963926315308,9.708047866821289
71,1.8185657262802124,10.063798904418945
72,1.7921534776687622,9.968158721923828
73,1.8509981632232666,9.21396255493164
74,1.8375084400177002,9.805789947509766
75,1.763326644897461,10.375692367553711
76,1.801086187362671,9.773303031921387
77,1.69942045211792,10.335965156555176
78,1.8293603658676147,9.669617652893066
79,1.7559603452682495,9.856895446777344
80,1.756072759628296,9.962272644042969
81,1.8010139465332031,9.577802658081055
82,1.830958366394043,9.780807495117188
83,1.9261646270751953,9.819634437561035
84,1.6505295038223267,10.10507583618164
85,1.9032163619995117,9.612075805664062
86,1.6458134651184082,10.002986907958984
87,1.6389738321304321,10.39835262298584
88,1.800665020942688,10.31434440612793
89,1.685929775238037,10.124795913696289
90,1.7039611339569092,10.273550987243652
91,1.7870029211044312,10.266072273254395
92,1.9531975984573364,9.592448234558105
93,1.7483372688293457,10.277195930480957
94,1.832819938659668,9.414003372192383
95,1.6745027303695679,9.629276275634766
96,1.829374074935913,9.734391212463379
97,1.741624355316162,10.042821884155273
98,1.763885736465454,9.980137825012207
99,1.741174340248108,9.964896202087402
100,1.8542598485946655,10.225927352905273
101,1.7138293981552124,10.302057266235352
102,1.7868820428848267,9.994210243225098
103,1.8079394102096558,9.748285293579102
104,1.7621068954467773,10.201623916625977
105,1.7794288396835327,9.85015869140625
106,1.836957335472107,10.208390235900879
107,1.8151155710220337,9.979093551635742
108,1.6896108388900757,10.147979736328125
109,1.762934923171997,9.840900421142578
110,1.8561408519744873,9.509450912475586
111,1.7201074361801147,10.571685791015625
1,1.7111411094665527,9.99935531616211
2,1.7884753942489624,9.792218208312988
3,1.7806830406188965,9.667054176330566
4,1.6955759525299072,9.998393058776855
5,1.6999188661575317,9.862116813659668
6,1.636754035949707,10.20520305633545
7,1.842599630355835,10.068833351135254
8,1.8058794736862183,9.766569137573242
9,1.7345508337020874,10.172393798828125
10,1.7312575578689575,9.919240951538086
11,1.7396085262298584,9.922625541687012
12,1.8478147983551025,9.525465965270996
13,1.6404755115509033,10.335018157958984
14,1.8176873922348022,9.74959945678711
